	src	trg	weight	actors
439	tt0052618	tt0110912	1	['Newton da Matta']
440	tt0052618	tt0068646	1	['Arsenio Corsellas']
441	tt0052618	tt0119698	1	['Telmo de Avelar']
442	tt0052618	tt0087843	1	['Maria Pia Di Meo']
443	tt0052618	tt0120689	2	['Maria Pia Di Meo', 'Isaac Bardavid']
444	tt0052618	tt0072684	1	['André Morell']
445	tt0052618	tt0062622	1	['René Arrieu']
446	tt0052618	tt0070047	2	['Isaac Bardavid', 'Marc Cassot']
447	tt0052618	tt0120762	2	['Isaac Bardavid', 'Maria Tamar']
448	tt0052618	tt0076759	1	['Wilhelm Borchert']
449	tt0052618	tt0080684	1	['Wilhelm Borchert']
450	tt0052618	tt0089530	1	['Frank Thring']
451	tt0052618	tt0073195	1	['Jacques Thébault']
452	tt0052618	tt0097165	1	['Nelly Salvar']
453	tt0052618	tt0060196	1	['Márcio Seixas']
454	tt0052618	tt0099685	1	['Márcio Seixas']
455	tt0052618	tt0372784	1	['Márcio Seixas']
456	tt0053125	tt0110413	2	['Nacio Herb Brown', 'Arthur Freed']
457	tt0053125	tt0120685	1	['Nacio Herb Brown']
458	tt0053125	tt0348150	1	['Eva Marie Saint']
459	tt0053125	tt0066206	1	['Edward Binns']
460	tt0053125	tt0054215	1	['Bernard Herrmann']
461	tt0053125	tt0075314	1	['Bernard Herrmann']
462	tt0053125	tt0056193	1	['James Mason']
463	tt0053125	tt0109707	1	['Martin Landau']
464	tt0053125	tt1950186	1	['Jimmy McHugh']
465	tt0053125	tt0072431	1	['William Tuttle']
466	tt0053125	tt0247638	1	['Adam Williams']
467	tt0053125	tt0267913	1	['Adam Williams']
468	tt0053198	tt0290673	1	['Jean Constantin']
469	tt0053198	tt0309987	1	['Jean Constantin']
470	tt0053198	tt2347569	1	['Jean Constantin']
471	tt0053198	tt0211915	1	['Claire Maurier']
472	tt0053285	tt0058331	2	['Milt Kahl', 'Bill Layne']
473	tt0053285	tt0093058	1	['Bill Thompson']
474	tt0053285	tt0113627	1	['Bill Thompson']
475	tt0053285	tt2119532	1	['Bill Thompson']
476	tt0053285	tt0129167	1	['Ollie Johnston']
477	tt0053285	tt0317705	1	['Ollie Johnston']
478	tt0053285	tt0061852	2	['Dan MacManus', 'Bill Layne']
479	tt0053285	tt0065421	2	['Dan MacManus', 'Bill Layne']
480	tt0053285	tt0055254	1	['John Sibley']
481	tt0053285	tt0057546	2	['John Sibley', 'George Bruns']
482	tt0053285	tt0070608	1	['George Bruns']
483	tt0053285	tt0077631	1	['Sammy Fain']
484	tt0053285	tt9114286	1	['Taylor Holmes']
485	tt0053291	tt0099685	5	['Carme Contreras', 'Nádia Carvalho', 'Sheila Dorfman', 'Miguel Rosenberg', 'Hamilton Ricardo']
486	tt0053291	tt0056592	8	['Gualtiero De Angelis', 'Lydia Simoneschi', 'Bruno Persa', 'Giorgio Capecchi', 'Pino Locchi', 'Gerd Martienzen', 'Humberto Valdepeña', 'Giovanni Saccenti']
487	tt0053291	tt0070047	3	['Waldir Fiori', 'Nádia Carvalho', 'Dário De Castro']
488	tt0053291	tt0137523	1	['Waldir Fiori']
489	tt0053291	tt0110912	1	['Newton da Matta']
490	tt0053291	tt0068646	1	['Arsenio Corsellas']
491	tt0053291	tt0413300	1	['Matty Malneck']
492	tt0053291	tt2229499	1	['Matty Malneck']
493	tt0053291	tt0081505	1	['Nadine Alari']
494	tt0053291	tt0059578	4	['Manlio Busoni', 'Pino Locchi', 'Serge Sauvion', 'Humberto Valdepeña']
495	tt0053291	tt0054331	1	['Tony Curtis']
496	tt0053291	tt0053604	2	['Jack Lemmon', 'Joan Shawlee']
497	tt0053291	tt0104348	1	['Jack Lemmon']
498	tt0053291	tt2024544	1	['Nádia Carvalho']
499	tt0053291	tt0114709	1	['Sheila Dorfman']
500	tt0053291	tt4633694	1	['Sheila Dorfman']
501	tt0053291	tt0087843	1	['Pino Locchi']
502	tt0053291	tt0062622	1	['Arnold Marquis']
503	tt0053291	tt0060196	4	['Gerd Martienzen', 'Serge Sauvion', 'Humberto Valdepeña', 'Maynardo Zavala']
504	tt0053291	tt0096320	1	['Nehemiah Persoff']
505	tt0053291	tt0056801	1	['Mario Pisu']
506	tt0053291	tt0109830	1	['Miguel Rosenberg']
507	tt0053291	tt0120689	1	['Miguel Rosenberg']
508	tt0053291	tt0120586	1	['Serge Sauvion']
509	tt0053291	tt0120815	2	['Hamilton Ricardo', 'Maynardo Zavala']
510	tt0053291	tt0468569	2	['Hamilton Ricardo', 'Dário De Castro']
511	tt0053291	tt1345836	1	['Dário De Castro']
512	tt0053291	tt0275847	1	['Maynardo Zavala']
513	tt0053604	tt1408253	1	['Harry Ray']
514	tt0053604	tt1860213	1	['Harry Ray']
515	tt0053604	tt1956620	1	['Harry Ray']
516	tt0053604	tt2294449	1	['Harry Ray']
517	tt0053604	tt0104348	1	['Jack Lemmon']
518	tt0054047	tt0057115	4	['Charles Bronson', 'James Coburn', 'Steve McQueen', 'Ferris Webster']
519	tt0054047	tt0064116	1	['Charles Bronson']
520	tt0054047	tt0070511	1	['Steve McQueen']
521	tt0054047	tt0118799	1	['Horst Buchholz']
522	tt0054047	tt0071315	1	['John A. Alonzo']
523	tt0054047	tt0098439	1	['Bing Russell']
524	tt0054047	tt0060196	1	['Eli Wallach']
525	tt0054047	tt0457939	1	['Eli Wallach']
526	tt0054215	tt0074119	1	['Martin Balsam']
527	tt0054215	tt0075314	1	['Bernard Herrmann']
528	tt0054215	tt0054331	1	['John Gavin']
529	tt0054215	tt0110478	1	['John Anderson']
530	tt0054215	tt0311113	1	['John Anderson']
531	tt0054215	tt0055614	1	['Simon Oakland']
532	tt0054331	tt0070511	1	['Dalton Trumbo']
533	tt0054331	tt0120783	1	['Joanna Barnes']
534	tt0054331	tt0073486	1	['Peter Brocco']
535	tt0054331	tt0106519	1	['John Hoyt']
536	tt0054331	tt0112461	1	['John Hoyt']
537	tt0054331	tt0112864	1	['John Hoyt']
538	tt0054331	tt0119081	1	['John Ireland']
539	tt0054331	tt0120347	1	['John Ireland']
540	tt0054331	tt0143145	1	['John Ireland']
541	tt0054331	tt0063442	1	['Paul Lambert']
542	tt0054331	tt0074119	1	['Paul Lambert']
543	tt0054331	tt0056869	1	['Charles McGraw']
544	tt0054331	tt0064116	1	['Woody Strode']
545	tt0054331	tt0055254	1	['Frederick Worlock']
546	tt0054698	tt0058385	1	['Audrey Hepburn']
547	tt0054698	tt0064665	1	['John McGiver']
548	tt0055254	tt0061852	2	"[""J. Pat O'Malley"", 'Ben Wright']"
549	tt0055254	tt0057546	2	['John Sibley', 'Martha Wentworth']
550	tt0055254	tt0056869	1	['Rod Taylor']
551	tt0055254	tt0361748	1	['Rod Taylor']
552	tt0055254	tt0097216	1	['Bill Lee']
553	tt0055254	tt0065421	1	['Thurl Ravenscroft']
554	tt0055254	tt0115433	1	['Dodie Smith']
555	tt0055254	tt3228774	1	['Dodie Smith']
556	tt0055254	tt0059742	1	['Ben Wright']
557	tt0055254	tt0096969	1	['Ben Wright']
558	tt0055254	tt0097757	1	['Ben Wright']
559	tt0055254	tt1074638	1	['Ben Wright']
560	tt0055254	tt1707386	1	['Ben Wright']
561	tt0055254	tt6263850	1	['Ben Wright']
562	tt0055254	tt7126948	1	['Ben Wright']
563	tt0055614	tt0106697	1	['Natalie Wood']
564	tt0055614	tt0107362	1	['Natalie Wood']
565	tt0055614	tt0117731	1	['Natalie Wood']
566	tt0055614	tt3581652	4	['Rita Moreno', 'David Bean', 'Bert Michaels', 'Stephen Sondheim']
567	tt0055614	tt0057115	1	['Richard Carruth']
568	tt0055614	tt0091326	2	['Jose De Vega', 'Nobuko Miyamoto']
569	tt0055614	tt0461770	2	['Harvey Evans', 'Bert Michaels']
570	tt0055614	tt0067992	1	['Howard Jeffrey']
571	tt0055614	tt0408236	1	['Stephen Sondheim']
572	tt0055614	tt0119488	1	['Robert Thompson']
573	tt0055630	tt0089881	2	['Takeshi Katô', 'Takao Saitô']
574	tt0055928	tt0057076	3	['Anthony Dawson', 'Eunice Gayson', 'Frank George']
575	tt0055928	tt0091605	1	['Sean Connery']
576	tt0055928	tt0094226	1	['Sean Connery']
577	tt0055928	tt0117500	1	['Sean Connery']
578	tt0055928	tt0066921	1	['Peter Burton']
579	tt0055928	tt0437086	1	['Peter Burton']
580	tt0055928	tt0058150	2	['Albert R. Broccoli', 'Frank George']
581	tt0055928	tt0076752	1	['Albert R. Broccoli']
582	tt0055928	tt0079574	1	['Albert R. Broccoli']
583	tt0055928	tt0066995	2	['Bernard Lee', 'Lois Maxwell']
584	tt0055928	tt0070328	1	['Bernard Lee']
585	tt0055928	tt0071807	1	['Bernard Lee']
586	tt0055928	tt0059800	1	['Lois Maxwell']
587	tt0055928	tt0086034	1	['Lois Maxwell']
588	tt0056172	tt0332452	1	"[""Peter O'Toole""]"
589	tt0056172	tt0066206	1	['Jack Gwillim']
590	tt0056193	tt2381111	1	['James Dyrenforth']
591	tt0056193	tt2402927	1	['James Dyrenforth']
592	tt0056193	tt0066921	1	['James Liggat']
593	tt0056193	tt0072684	1	['James Liggat']
594	tt0056193	tt0081505	1	['James Liggat']
595	tt0056193	tt0058150	1	['Cec Linder']
596	tt0056592	tt0062622	1	['Tilly Lauenstein']
597	tt0056592	tt0099685	1	['Tilly Lauenstein']
598	tt0056592	tt0060196	4	['Martin Hirthe', 'Roger Rudel', 'Gerd Martienzen', 'Humberto Valdepeña']
599	tt0056592	tt0059578	4	['Pino Locchi', 'Humberto Valdepeña', 'Dhia Cristiani', 'Henry Djanik']
600	tt0056592	tt0087843	1	['Pino Locchi']
601	tt0056592	tt0167404	1	['Juan Antonio Edwards']
602	tt0056592	tt0088763	1	['Paule Emanuele']
603	tt0056592	tt0061722	1	['Alice Ghostley']
604	tt0056592	tt0077631	1	['Alice Ghostley']
605	tt0056592	tt0097165	1	['Christel Merian']
606	tt0056592	tt0064665	1	['Ruth White']
607	tt0056592	tt0098554	1	['William Windom']
608	tt0056801	tt0068646	1	['Nino Rota']
609	tt0056801	tt0071562	1	['Nino Rota']
610	tt0056801	tt0064116	1	['Claudia Cardinale']
611	tt0056801	tt0061722	1	['Eddra Gale']
612	tt0056869	tt0361748	1	['Rod Taylor']
613	tt0056869	tt0078748	1	['Veronica Cartwright']
614	tt0056869	tt0097239	1	['Jessica Tandy']
615	tt0056869	tt0087363	1	['Ray Berwick']
616	tt0056869	tt0071315	1	['Joe Mantell']
617	tt0056869	tt0245429	1	['Suzanne Pleshette']
618	tt0056869	tt0057546	1	['Karl Swenson']
619	tt0056869	tt0465234	1	['Renn Reed']
620	tt0057012	tt0068646	1	['Sterling Hayden']
621	tt0057012	tt0071230	1	['Slim Pickens']
622	tt0057012	tt0062622	1	['Glenn Beck']
623	tt0057012	tt0465234	1	['Glenn Beck']
624	tt0057012	tt0086541	1	['Jack Creley']
625	tt0057012	tt0082398	1	['John Crewdson']
626	tt0057012	tt0081573	1	['Hal Galili']
627	tt0057012	tt0062512	1	['Laurence Herder']
628	tt0057012	tt0064276	1	['Terry Southern']
629	tt0057076	tt0058150	3	['Frank George', 'Robert Brownjohn', 'Nadja Regin']
630	tt0057076	tt0059800	1	['Martine Beswick']
631	tt0057076	tt0243155	1	['Peter Brayham']
632	tt0057076	tt0082010	1	['Fred Haggerty']
633	tt0057076	tt0096446	1	['Fred Haggerty']
634	tt0057076	tt0120102	1	['Lotte Lenya']
635	tt0057076	tt1179034	1	['Matt Monro']
636	tt0057115	tt0064116	1	['Charles Bronson']
637	tt0057115	tt0070511	1	['Steve McQueen']
638	tt0057115	tt0083987	1	['Richard Attenborough']
639	tt0057115	tt0107290	1	['Richard Attenborough']
640	tt0057115	tt0119567	1	['Richard Attenborough']
641	tt0057115	tt0062512	1	['Donald Pleasence']
642	tt0057115	tt0077651	1	['Donald Pleasence']
643	tt0057115	tt0082495	1	['Donald Pleasence']
644	tt0057115	tt0332280	1	['James Garner']
645	tt0057115	tt0374900	1	['Tom Adams']
646	tt0057115	tt0078346	1	['William Russell']
647	tt0057546	tt0070608	1	['George Bruns']
648	tt0057546	tt0061852	1	['Sebastian Cabot']
649	tt0058150	tt0076752	1	['Albert R. Broccoli']
650	tt0058150	tt0079574	3	['Albert R. Broccoli', 'Shirley Bassey', 'Bob Simmons']
651	tt0058150	tt0243155	1	['Honor Blackman']
652	tt0058150	tt0066995	1	['Shirley Bassey']
653	tt0058150	tt0129387	1	['Shirley Bassey']
654	tt0058150	tt0075005	2	['Martin Benson', 'Robert MacLeod']
655	tt0058150	tt0078346	2	['Alf Joint', 'Robert MacLeod']
656	tt0058150	tt0172495	1	['Michael Mellinger']
657	tt0058150	tt9639470	1	['Margaret Nolan']
658	tt0058150	tt0059800	1	['Bob Simmons']
659	tt0058150	tt0062512	1	['Bob Simmons']
660	tt0058331	tt0115759	1	['James MacDonald']
661	tt0058331	tt0061852	1	['Bill Layne']
662	tt0058331	tt0065421	1	['Bill Layne']
663	tt0058331	tt0059742	2	['Julie Andrews', 'Marc Breaux']
664	tt0058331	tt0247638	1	['Julie Andrews']
665	tt0058331	tt0088763	1	['Hal Gausman']
666	tt0058331	tt0094226	1	['Hal Gausman']
667	tt0058331	tt0114924	1	['Glynis Johns']
668	tt0058331	tt0077651	1	['Arthur Malet']
669	tt0058331	tt0102057	1	['Arthur Malet']
670	tt0058331	tt2140373	1	['David Tomlinson']
671	tt0058331	tt0475276	1	['Bill Walsh']
672	tt0058385	tt0110413	1	['André Previn']
673	tt0058385	tt0071315	1	['John Holland']
674	tt0058461	tt0059578	3	['Gian Maria Volontè', 'Mario Brega', 'Joseph Egger']
675	tt0058461	tt0060196	2	['Mario Brega', 'Benito Stefanelli']
676	tt0058461	tt0064116	1	['Benito Stefanelli']
677	tt0058461	tt0087843	1	['Benito Stefanelli']
678	tt0059578	tt0060196	19	['Paul Villé', 'Serge Sauvion', 'Humberto Valdepeña', 'Mario Brega', 'Lee Van Cleef', 'Georges Atlas', 'Lloyd Battista', 'Claude Bertrand', 'Jacques Deschamps', 'Robert Dryden', 'Bernie Grant', 'Sergio Mendizábal', 'Ray Owens', 'Antonio Palombi', 'Luigi Pistilli', 'Lorenzo Robledo', 'Aldo Sambrell', 'Jesús Colín', 'Joyce Gordon']
679	tt0059578	tt0087843	4	['Pino Locchi', 'Riccardo Cucciolla', 'Nando Gazzolo', 'Antonio Palombi']
680	tt0059578	tt0120586	1	['Serge Sauvion']
681	tt0059578	tt0082340	1	['Lee Van Cleef']
682	tt0059578	tt0070047	1	['Juan Miguel Cuesta']
683	tt0059578	tt0372784	1	['Juan Miguel Cuesta']
684	tt0059578	tt0468569	1	['Juan Miguel Cuesta']
685	tt0059578	tt0317705	1	['Norbert Gastell']
686	tt0059578	tt0120689	1	['Sergio Graziani']
687	tt0059578	tt0088763	1	['Michel Gudin']
688	tt0059578	tt0099685	1	['Paco Mauri']
689	tt0059578	tt0110357	2	['Rita Savagnone', 'Jorgeh José Ramos']
690	tt0059578	tt0120815	1	['Jesús Colín']
691	tt0059578	tt0129167	1	['Jesús Colín']
692	tt0059578	tt0087928	1	['Joyce Gordon']
693	tt0059578	tt0112508	1	['Joyce Gordon']
694	tt0059742	tt0061852	1	['Ben Wright']
695	tt0059742	tt0096969	1	['Ben Wright']
696	tt0059742	tt0097757	1	['Ben Wright']
697	tt0059742	tt1074638	1	['Ben Wright']
698	tt0059742	tt1707386	1	['Ben Wright']
699	tt0059742	tt6263850	1	['Ben Wright']
700	tt0059742	tt7126948	1	['Ben Wright']
701	tt0059742	tt0247638	1	['Julie Andrews']
702	tt0059742	tt0448115	1	['Pamela Matthews']
703	tt0059742	tt7131622	1	['Nicholas Hammond']
704	tt0059742	tt0120762	1	['Marni Nixon']
705	tt0059742	tt0106918	1	['Debbie Turner']
706	tt0059800	tt0066995	1	['Lois Maxwell']
707	tt0059800	tt0086034	1	['Lois Maxwell']
708	tt0059800	tt0062512	1	['Bob Simmons']
709	tt0059800	tt0079574	1	['Bob Simmons']
710	tt0059800	tt0373926	1	['Earl Cameron']
711	tt0059800	tt0436697	1	['Earl Cameron']
712	tt0059800	tt1375666	1	['Earl Cameron']
713	tt0059800	tt0120647	1	['Tom Jones']
714	tt0059800	tt0120917	1	['Tom Jones']
715	tt0060196	tt0109830	1	['José Santa Cruz']
716	tt0060196	tt0468569	2	['José Santa Cruz', 'Thomas Fritsch']
717	tt0060196	tt0099685	2	['Márcio Seixas', 'Rolf Schult']
718	tt0060196	tt0372784	2	['Márcio Seixas', 'Philippe Catoire']
719	tt0060196	tt0120586	1	['Serge Sauvion']
720	tt0060196	tt0120815	3	['Maynardo Zavala', 'Jesús Colín', 'Jörg Hengstler']
721	tt0060196	tt0275847	1	['Maynardo Zavala']
722	tt0060196	tt0457939	1	['Eli Wallach']
723	tt0060196	tt0064116	3	['Benito Stefanelli', 'Mickey Knox', 'Cantori Moderni Di Alessandroni']
724	tt0060196	tt0087843	2	['Benito Stefanelli', 'Antonio Palombi']
725	tt0060196	tt0082340	1	['Lee Van Cleef']
726	tt0060196	tt0129167	1	['Jesús Colín']
727	tt0060196	tt0087928	1	['Joyce Gordon']
728	tt0060196	tt0112508	1	['Joyce Gordon']
729	tt0060196	tt0088763	1	['Georges Aubert']
730	tt0060196	tt0093389	1	['Serena Canevari']
731	tt0060196	tt0309987	1	['Serena Canevari']
732	tt0060196	tt0137523	1	['Philippe Catoire']
733	tt0060196	tt1745960	1	['Philippe Catoire']
734	tt0060196	tt0118799	1	['Aldo Ciorba']
735	tt0060196	tt0108550	1	['Peter Fernandez']
736	tt0060196	tt0070047	1	['Thomas Fritsch']
737	tt0060196	tt0068646	1	['Blas García']
738	tt0060196	tt0110912	2	['Blas García', 'Jörg Hengstler']
739	tt0060196	tt0118715	1	['Blas García']
740	tt0060196	tt0107290	1	['Jörg Hengstler']
741	tt0060196	tt0382932	1	['Gudo Hoegel']
742	tt0060196	tt4729430	1	['Gudo Hoegel']
743	tt0060196	tt0073195	2	['Gert Günther Hoffmann', 'André Valmy']
744	tt0060196	tt0094625	1	['Simon Prescott']
745	tt0060196	tt0113568	2	['Simon Prescott', 'Tom Wyner']
746	tt0060196	tt0134084	1	['Matt Keeslar']
747	tt0060196	tt0080684	2	['Carlos Petrel', 'Heinz Petruo']
748	tt0060196	tt0110357	1	['Carlos Petrel']
749	tt0060196	tt0076759	1	['Heinz Petruo']
750	tt0060196	tt0062622	1	['Rolf Schult']
751	tt0060196	tt7131622	1	['Cantori Moderni Di Alessandroni']
752	tt0061418	tt0071315	1	['Faye Dunaway']
753	tt0061418	tt0074958	1	['Faye Dunaway']
754	tt0061418	tt0096061	1	['Michael J. Pollard']
755	tt0061418	tt0098439	1	['Michael J. Pollard']
756	tt0061418	tt0110478	1	['Denver Pyle']
757	tt0061418	tt0089218	1	['Russell Saunders']
758	tt0061418	tt1911658	1	['Earl Scruggs']
759	tt0061418	tt5463162	1	['Charles Strouse']
760	tt0061512	tt0095705	1	['George Kennedy']
761	tt0061512	tt0097742	1	['Anthony Zerbe']
762	tt0061512	tt0234215	1	['Anthony Zerbe']
763	tt0061512	tt0064276	2	['Luke Askew', 'Warren Finnerty']
764	tt0061512	tt0070328	1	['Clifton James']
765	tt0061512	tt0071807	1	['Clifton James']
766	tt0061512	tt0081573	1	['Clifton James']
767	tt0061512	tt0063442	1	['Buck Kartalian']
768	tt0061512	tt0117500	1	['Buck Kartalian']
769	tt0061512	tt0083944	1	['John McLiam']
770	tt0061722	tt0077631	1	['Alice Ghostley']
771	tt0061722	tt0064115	1	['Katharine Ross']
772	tt0061722	tt0246578	1	['Katharine Ross']
773	tt0061722	tt0084805	1	['Dave Grusin']
774	tt0061722	tt0106918	1	['Dave Grusin']
775	tt0061722	tt0181865	1	['Brian Avery']
776	tt0061722	tt1055369	1	['Brian Avery']
777	tt0061722	tt1950186	1	['Brian Avery']
778	tt0061722	tt2660888	1	['Brian Avery']
779	tt0061722	tt3890160	1	['Brian Avery']
780	tt0061722	tt0073195	1	['Murray Hamilton']
781	tt0061722	tt0112864	1	['Paul Simon']
782	tt0061722	tt0155267	1	['Paul Simon']
783	tt0061722	tt0230030	1	['Paul Simon']
784	tt0061722	tt0258000	1	['Paul Simon']
785	tt0061722	tt0265666	1	['Paul Simon']
786	tt0061722	tt0101272	1	['Elizabeth Wilson']
787	tt0061852	tt0065421	7	['Sterling Holloway', 'Dan MacManus', 'Bill Layne', 'Larry Clemmons', 'Terry Gilkyson', 'Phil Harris', 'Lord Tim Hudson']
788	tt0061852	tt0096969	1	['Ben Wright']
789	tt0061852	tt0097757	1	['Ben Wright']
790	tt0061852	tt1074638	1	['Ben Wright']
791	tt0061852	tt1707386	1	['Ben Wright']
792	tt0061852	tt6263850	1	['Ben Wright']
793	tt0061852	tt7126948	1	['Ben Wright']
794	tt0061852	tt0109831	1	['John Abbott']
795	tt0061852	tt0070608	2	['Larry Clemmons', 'Phil Harris']
796	tt0061852	tt0117665	1	['Terry Gilkyson']
797	tt0061852	tt0097493	1	['Van Dyke Parks']
798	tt0061852	tt0407887	1	['Van Dyke Parks']
799	tt0061852	tt0112641	1	['Louis Prima']
800	tt0061852	tt3640424	1	['Louis Prima']
801	tt0061852	tt7097896	1	['Louis Prima']
802	tt0061852	tt0128445	1	['Chad Stuart']
803	tt0061852	tt1409024	1	['Chad Stuart']
804	tt0061852	tt7131622	1	['Chad Stuart']
805	tt0062512	tt0077651	1	['Donald Pleasence']
806	tt0062512	tt0082495	1	['Donald Pleasence']
807	tt0062512	tt0079574	1	['Bob Simmons']
808	tt0062512	tt0067992	1	['Roald Dahl']
809	tt0062512	tt0266697	1	['Nancy Sinatra']
810	tt0062512	tt0164334	1	['Paul Carson']
811	tt0062512	tt0216216	1	['Paul Carson']
812	tt0062512	tt0381061	1	['Tsai Chin']
813	tt0062512	tt0397535	1	['Tsai Chin']
814	tt0062512	tt9376612	1	['Tsai Chin']
815	tt0062512	tt0120812	1	['Michael Chow']
816	tt0062512	tt0122151	1	['Michael Chow']
817	tt0062512	tt1078588	1	['Michael Chow']
818	tt0062512	tt0066995	1	['Charles Gray']
819	tt0062512	tt0073629	2	['Charles Gray', 'David Toguri']
820	tt0062512	tt0076752	1	['George Roubicek']
821	tt0062512	tt0096438	1	['David Toguri']
822	tt0062622	tt0099685	2	['Tilly Lauenstein', 'Rolf Schult']
823	tt0062622	tt0088763	1	['Gianfranco Bellini']
824	tt0062622	tt0465234	1	['Glenn Beck']
825	tt0062622	tt0078346	1	['Geoffrey Unsworth']
826	tt0062622	tt0078788	1	['John Ashley']
827	tt0062622	tt2084970	1	['David Charkham']
828	tt0062622	tt0093058	1	['Keith Denny']
829	tt0062622	tt0093105	1	['Keith Denny']
830	tt0062622	tt0091369	1	['Anthony Jackson']
831	tt0062622	tt0068646	1	['Lutz Mackensy']
832	tt0062622	tt0073195	1	['Bernard Murat']
833	tt0062622	tt0099088	1	['Sean Sullivan']
834	tt0062622	tt0105793	1	['Sean Sullivan']
835	tt0062622	tt0066921	1	['Margaret Tyzack']
836	tt0062622	tt0416320	1	['Margaret Tyzack']
837	tt0062622	tt0093428	1	['Bill Weston']
838	tt0062622	tt0955308	1	['Bill Weston']
839	tt0062622	tt1201607	1	['Bill Weston']
840	tt0062622	tt0181689	1	['Wiener Philharmoniker']
841	tt0062622	tt8946378	1	['Wiener Philharmoniker']
842	tt0062622	tt0100150	1	['Richard Woods']
843	tt0062622	tt0118715	1	['Luis Alfonso Mendoza']
844	tt0062622	tt0110912	1	['Arturo Casanova']
845	tt0062622	tt0133093	1	['Arturo Casanova']
846	tt0062622	tt0382932	1	['Arturo Casanova']
847	tt0063350	tt0077402	2	['Rudy Ricci', 'Vincent D. Survinski']
848	tt0063350	tt1855199	1	['John A. Russo']
849	tt0063442	tt0074119	1	['Paul Lambert']
850	tt0063442	tt0117500	1	['Buck Kartalian']
851	tt0063442	tt0066995	1	['Norman Burton']
852	tt0063442	tt0092675	1	['Norman Burton']
853	tt0063442	tt0063522	1	['Maurice Evans']
854	tt0063442	tt0066999	1	['Woodrow Parfrey']
855	tt0063442	tt0070511	1	['Woodrow Parfrey']
856	tt0063442	tt0066206	1	['Franklin J. Schaffner']
857	tt0063522	tt0099653	1	['Phil Leeds']
858	tt0064115	tt0246578	1	['Katharine Ross']
859	tt0064115	tt0257044	1	['Paul Newman']
860	tt0064115	tt0074119	1	['Robert Redford']
861	tt0064115	tt0119738	1	['Burt Bacharach']
862	tt0064115	tt0145660	1	['Burt Bacharach']
863	tt0064115	tt0070735	3	['George Roy Hill', 'Robert Crawford Jr.', 'Charles Dierkop']
864	tt0064115	tt0086567	1	['Charles Akins']
865	tt0064115	tt0071230	1	['George Furth']
866	tt0064115	tt1104001	1	['Donnelly Rhodes']
867	tt0064116	tt0087843	1	['Benito Stefanelli']
868	tt0064116	tt7131622	1	['Cantori Moderni Di Alessandroni']
869	tt0064116	tt0074119	1	['Jason Robards']
870	tt0064116	tt0175880	1	['Jason Robards']
871	tt0064116	tt0064757	1	['Gabriele Ferzetti']
872	tt0064276	tt0071315	1	['Jack Nicholson']
873	tt0064276	tt0119822	1	['Jack Nicholson']
874	tt0064276	tt0407887	1	['Jack Nicholson']
875	tt0064276	tt0090756	1	['Dennis Hopper']
876	tt0064276	tt0111257	1	['Dennis Hopper']
877	tt0064276	tt0114898	1	['Dennis Hopper']
878	tt0064276	tt0381849	1	['Peter Fonda']
879	tt0064276	tt0486946	1	['Peter Fonda']
880	tt0064276	tt0087363	1	['Hoyt Axton']
881	tt0064276	tt0109830	2	['Hoyt Axton', 'The Byrds']
882	tt0064276	tt0087332	1	['Richmond L. Aguilar']
883	tt0064276	tt0328107	1	['Toni Basil']
884	tt0064276	tt1950186	1	['The Byrds']
885	tt0064276	tt0100403	1	['Foster K. Denker']
886	tt0064276	tt0108160	1	['Foster K. Denker']
887	tt0064276	tt0089927	1	['Michael Pataki']
888	tt0064276	tt0115798	1	['Jack Keller']
889	tt0064276	tt0077631	1	['Joyce King']
